issue_date,forecast_origin_utc,forecast_origin_local,run_time_utc,available_at_utc,source_fingerprint,model_version,is_february_target,lead_hours,power_normalized,temperature_c,turbine_id,valid_time_local,valid_time_utc,wind_speed_ms
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,23,0.23679427641791845,-0.3155551385220292,1,2026-02-01T22:00:00+05:00,2026-02-01T17:00:00+00:00,6.080393963475251
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,24,0.2655520336591409,-0.4816231966639748,1,2026-02-01T23:00:00+05:00,2026-02-01T18:00:00+00:00,6.309636656849513
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,25,0.30764929422181503,-0.7188534707700001,1,2026-02-02T00:00:00+05:00,2026-02-01T19:00:00+00:00,6.617221830146327
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,26,0.33729695297229956,-0.933170862146028,1,2026-02-02T01:00:00+05:00,2026-02-01T20:00:00+00:00,6.828589865034679
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,27,0.35711384048073086,-1.1181218302319849,1,2026-02-02T02:00:00+05:00,2026-02-01T21:00:00+00:00,6.964309905367473
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,28,0.3904299577534354,-1.4350303704100043,1,2026-02-02T03:00:00+05:00,2026-02-01T22:00:00+00:00,7.1924822042746435
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,29,0.42017878803516623,-1.707856485358036,1,2026-02-02T04:00:00+05:00,2026-02-01T23:00:00+00:00,7.388780987146405
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,30,0.45444516620351044,-1.9327631721940293,1,2026-02-02T05:00:00+05:00,2026-02-02T00:00:00+00:00,7.611516989103893
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,31,0.43780746503088724,-1.9158165912479603,1,2026-02-02T06:00:00+05:00,2026-02-02T01:00:00+00:00,7.50336972525396
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,32,0.4687594756488799,-1.883156153643995,1,2026-02-02T07:00:00+05:00,2026-02-02T02:00:00+00:00,7.704561898635339
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,33,0.5012590820366954,-1.2577563480840013,1,2026-02-02T08:00:00+05:00,2026-02-02T03:00:00+00:00,7.928585668164641
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,34,0.5156694319226802,0.5031505330100003,1,2026-02-02T09:00:00+05:00,2026-02-02T04:00:00+00:00,8.029469847720655
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,35,0.560524867791563,2.170524329720024,1,2026-02-02T10:00:00+05:00,2026-02-02T05:00:00+00:00,8.334476157518257
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,36,0.6617322568163788,3.6380498109400037,1,2026-02-02T11:00:00+05:00,2026-02-02T06:00:00+00:00,9.009435672626697
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,37,0.6898811550858185,4.821867719074021,1,2026-02-02T12:00:00+05:00,2026-02-02T07:00:00+00:00,9.215048125120065
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,38,0.6845888914511445,5.833293436752001,1,2026-02-02T13:00:00+05:00,2026-02-02T08:00:00+00:00,9.176391006296052
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,39,0.6222554843376198,6.0868758947640345,1,2026-02-02T14:00:00+05:00,2026-02-02T09:00:00+00:00,8.724955129542778
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,40,0.5438017689944638,5.351251899686019,1,2026-02-02T15:00:00+05:00,2026-02-02T10:00:00+00:00,8.226419107588413
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,41,0.3258995135528258,3.42885272348002,1,2026-02-02T16:00:00+05:00,2026-02-02T11:00:00+00:00,6.750532151024674
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,42,0.19359700313060768,1.5673512083980654,1,2026-02-02T17:00:00+05:00,2026-02-02T12:00:00+00:00,5.7169200481262665
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,43,0.08417825756243168,0.6085223646560394,1,2026-02-02T18:00:00+05:00,2026-02-02T13:00:00+00:00,4.272488272482279
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,44,0.05646301130570974,0.2829130373600037,1,2026-02-02T19:00:00+05:00,2026-02-02T14:00:00+00:00,3.684556617128383
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,45,0.0625249570897263,0.23583346603601285,1,2026-02-02T20:00:00+05:00,2026-02-02T15:00:00+00:00,3.8269155921433966
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,46,0.07453933557994187,0.431727749812012,1,2026-02-02T21:00:00+05:00,2026-02-02T16:00:00+00:00,4.07736420275749
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,47,0.09076051142342953,0.3601038544559856,1,2026-02-02T22:00:00+05:00,2026-02-02T17:00:00+00:00,4.381542747236913
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,48,0.11800026970970824,0.44900506519798,1,2026-02-02T23:00:00+05:00,2026-02-02T18:00:00+00:00,4.817268030447327
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,1,0.009987947088760217,-1.023871117428314,2,2026-02-01T00:00:00+05:00,2026-01-31T19:00:00+00:00,0.335173906094462
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,2,0.009871709411758493,-1.1056160264348591,2,2026-02-01T01:00:00+05:00,2026-01-31T20:00:00+00:00,0.8766925509742336
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,3,0.011822133914916924,-1.2067767330744346,2,2026-02-01T02:00:00+05:00,2026-01-31T21:00:00+00:00,1.9334074256060356
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,4,0.03854690896644096,-1.5224544364672852,2,2026-02-01T03:00:00+05:00,2026-01-31T22:00:00+00:00,3.2746968243092405
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,5,0.07906003128260873,-2.0350683282139244,2,2026-02-01T04:00:00+05:00,2026-01-31T23:00:00+00:00,4.23715258504655
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,6,0.13291418405573563,-2.5953286636782877,2,2026-02-01T05:00:00+05:00,2026-02-01T00:00:00+00:00,5.09812235354044
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,7,0.1599585844587881,-3.0152754974153595,2,2026-02-01T06:00:00+05:00,2026-02-01T01:00:00+00:00,5.42169326517277
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,8,0.1727591722122055,-3.1065633467820817,2,2026-02-01T07:00:00+05:00,2026-02-01T02:00:00+00:00,5.562034171610733
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,9,0.08864460454204935,-2.5890688443568592,2,2026-02-01T08:00:00+05:00,2026-02-01T03:00:00+00:00,4.415380184810209
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,2620a9dc19c7eecac65c8391dc6c03bf2facf1706f4c80a86769d90053f6b52f,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,10,0.12242059732594024,-0.9486675152465978,2,2026-02-01T09:00:00+05:00,2026-02-01T04:00:00+00:00,4.958125759682881
