issue_date,forecast_origin_utc,forecast_origin_local,run_time_utc,available_at_utc,source_fingerprint,model_version,turbine_id,valid_time_utc,valid_time_local,lead_hours,power_normalized,wind_speed_ms,temperature_c,is_february_target
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T05:00:00+00:00,2026-02-01T10:00:00+05:00,11,0.3366362427718638,5.681197153468593,0.9363026061100186,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T06:00:00+00:00,2026-02-01T11:00:00+05:00,12,0.36724988327897945,5.900383940755206,2.3723508303280028,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T07:00:00+00:00,2026-02-01T12:00:00+05:00,13,0.37291353252511716,5.940934396761594,3.612639786044042,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T08:00:00+00:00,2026-02-01T13:00:00+05:00,14,0.35354488554402574,5.802259236422946,4.31781095147403,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T09:00:00+00:00,2026-02-01T14:00:00+05:00,15,0.3638967988960568,5.876376609996131,4.482764287103976,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T10:00:00+00:00,2026-02-01T15:00:00+05:00,16,0.36195154261679885,5.862449012126791,3.8482616635540126,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T11:00:00+00:00,2026-02-01T16:00:00+05:00,17,0.3151217812820871,5.521924915172657,2.641123416996038,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T12:00:00+00:00,2026-02-01T17:00:00+05:00,18,0.3353253835073535,5.671811695678753,1.2571848219999993,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T13:00:00+00:00,2026-02-01T18:00:00+05:00,19,0.38764830693698726,6.046432070714488,0.7883240075639719,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T14:00:00+00:00,2026-02-01T19:00:00+05:00,20,0.3535329817146558,5.802174007679394,0.51735251766803,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T15:00:00+00:00,2026-02-01T20:00:00+05:00,21,0.3433502797249589,5.7292681494395055,0.23029266397003312,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T16:00:00+00:00,2026-02-01T21:00:00+05:00,22,0.36338655923865004,5.872723408697605,0.1712946439780012,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T17:00:00+00:00,2026-02-01T22:00:00+05:00,23,0.3923917369073334,6.080393963475251,-0.3155551385220292,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,24,0.42558106020118386,6.309636656849513,-0.4816231966639748,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-01-31T19:00:00+00:00,2026-02-01T00:00:00+05:00,1,0.010661084724057825,0.335173906094462,-1.023871117428314,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-01-31T20:00:00+00:00,2026-02-01T01:00:00+05:00,2,0.016081385275582675,0.8766925509742336,-1.1056160264348591,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-01-31T21:00:00+00:00,2026-02-01T02:00:00+05:00,3,0.04042397217445567,1.9334074256060356,-1.2067767330744346,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-01-31T22:00:00+00:00,2026-02-01T03:00:00+05:00,4,0.09857930294988676,3.2746968243092405,-1.5224544364672852,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-01-31T23:00:00+00:00,2026-02-01T04:00:00+05:00,5,0.16983101968850783,4.23715258504655,-2.0350683282139244,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T00:00:00+00:00,2026-02-01T05:00:00+05:00,6,0.26229380724288204,5.09812235354044,-2.5953286636782877,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T01:00:00+00:00,2026-02-01T06:00:00+05:00,7,0.3046459268587472,5.42169326517277,-3.0152754974153595,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T02:00:00+00:00,2026-02-01T07:00:00+05:00,8,0.323789068893845,5.562034171610733,-3.1065633467820817,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T03:00:00+00:00,2026-02-01T08:00:00+05:00,9,0.1853519601592612,4.415380184810209,-2.5890688443568592,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T04:00:00+00:00,2026-02-01T09:00:00+05:00,10,0.24416594341646353,4.958125759682881,-0.9486675152465978,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T05:00:00+00:00,2026-02-01T10:00:00+05:00,11,0.3314658859242695,5.616295420686085,0.9386759525164621,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T06:00:00+00:00,2026-02-01T11:00:00+05:00,12,0.36254875421537514,5.835995232683139,2.3791735375587564,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T07:00:00+00:00,2026-02-01T12:00:00+05:00,13,0.3677283340723464,5.872605519421894,3.6115984289905896,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T08:00:00+00:00,2026-02-01T13:00:00+05:00,14,0.34919892709262335,5.741636035147273,4.310941160743766,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T09:00:00+00:00,2026-02-01T14:00:00+05:00,15,0.3598997575027132,5.817271604145963,4.472389811944993,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T10:00:00+00:00,2026-02-01T15:00:00+05:00,16,0.3572276224291673,5.798384429133972,3.8379114176429994,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T11:00:00+00:00,2026-02-01T16:00:00+05:00,17,0.3081563208876251,5.4485127350461795,2.6235152605390795,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T12:00:00+00:00,2026-02-01T17:00:00+05:00,18,0.328386910949265,5.594532621422618,1.2462263288800273,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T13:00:00+00:00,2026-02-01T18:00:00+05:00,19,0.3808412299190921,5.965290040209551,0.77077700655542,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T14:00:00+00:00,2026-02-01T19:00:00+05:00,20,0.3475313197211365,5.729849059036533,0.5038109746203645,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T15:00:00+00:00,2026-02-01T20:00:00+05:00,21,0.3369085186413075,5.654765016654628,0.21821032990288813,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T16:00:00+00:00,2026-02-01T21:00:00+05:00,22,0.35711495660872106,5.7975880850083685,0.15696955658478373,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T17:00:00+00:00,2026-02-01T22:00:00+05:00,23,0.3866463040289366,6.006321443058777,-0.31834038591523495,True
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+05:00,2026-01-31T12:00:00+00:00,2026-01-31T15:59:20+00:00,8bab22c0de27a30b22de7084c9120bb66a0df13097d1fcc083a44f52ff7bf239,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,24,0.41833619463054805,6.233525115339057,-0.4882047496393511,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T19:00:00+00:00,2026-02-02T00:00:00+05:00,1,0.2750394173179073,5.212467618883115,-0.6870033771459703,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T20:00:00+00:00,2026-02-02T01:00:00+05:00,2,0.3501593464658307,5.778019537338142,-0.9929078207919702,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T21:00:00+00:00,2026-02-02T02:00:00+05:00,3,0.4013044271996817,6.143250895596102,-1.1571801125759862,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T22:00:00+00:00,2026-02-02T03:00:00+05:00,4,0.436982849625787,6.387781571465403,-1.4649979895160072,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-01T23:00:00+00:00,2026-02-02T04:00:00+05:00,5,0.4816771818773399,6.696632527693072,-1.6574722838519733,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-02T00:00:00+00:00,2026-02-02T05:00:00+05:00,6,0.5262109777074994,7.019231160946165,-1.878863339130021,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-02T01:00:00+00:00,2026-02-02T06:00:00+05:00,7,0.5409898489133503,7.126287915555935,-2.1560986220119958,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-02T02:00:00+00:00,2026-02-02T07:00:00+05:00,8,0.5496190965116411,7.187966304553677,-2.3814563990259785,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-02T03:00:00+00:00,2026-02-02T08:00:00+05:00,9,0.5903593948479267,7.4612448503034825,-1.7370712422940073,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-02T04:00:00+00:00,2026-02-02T09:00:00+05:00,10,0.6055280252280751,7.562993276814422,0.1705572199720109,True
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,2026-02-01T12:00:00+00:00,2026-02-01T16:01:19+00:00,05eba714b5bc13bab63795ade60508f1b2ba0211624fc80e12dc734adb8c6a9b,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-02T05:00:00+00:00,2026-02-02T10:00:00+05:00,11,0.7002675579140989,8.269155923851795,2.2416277259919752,True
